sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_knn,residuals_knn_abs,residuals_knn,resid_percent_knn_abs,resid_percent_knn
60,1.0,1,1,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,20.0,6,0,1200.0,1200.0,0.0,0.0,0.0,0.0
58,2.0,1,3,0,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,21.551724137931036,7,0,1250.0,1025.0,225.0,225.0,18.0,18.0
50,1.0,1,2,0,0,1,1,0,0,1, Tetuán , Bellas Vistas ,1190,969,3,14.0,5,0,700.0,1175.0,475.0,-475.0,67.85714285714286,-67.85714285714286
59,1.0,1,5,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,18.474576271186443,7,0,1090.0,1137.5,47.5,-47.5,4.3577981651376145,-4.3577981651376145
60,2.0,1,3,0,0,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,14.166666666666664,7,0,850.0,1075.0,225.0,-225.0,26.470588235294116,-26.470588235294116
164,3.0,2,8,1,1,1,1,1,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,5,11.280487804878051,6,0,1850.0,2500.0,650.0,-650.0,35.13513513513514,-35.13513513513514
65,1.0,1,1,0,0,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,12.692307692307693,5,0,825.0,795.0,30.0,30.0,3.6363636363636362,3.6363636363636362
100,2.0,3,2,1,1,1,1,0,1,0, Barrio de Salamanca , Lista ,2079,1715,4,45.0,7,0,4500.0,1572.5,2927.5,2927.5,65.05555555555556,65.05555555555556
45,1.0,1,5,0,1,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,2,45.0,7,0,2025.0,1525.0,500.0,500.0,24.691358024691358,24.691358024691358
70,3.0,1,2,0,0,0,1,0,0,0, Latina , Águilas ,992,800,1,10.714285714285714,1,0,750.0,750.0,0.0,0.0,0.0,0.0
84,2.0,1,7,0,0,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,4,13.095238095238097,3,0,1100.0,1025.0,75.0,75.0,6.818181818181818,6.818181818181818
141,3.0,2,1,0,1,1,1,1,1,0, Chamartín , Castilla ,1950,1451,7,13.120567375886527,5,0,1850.0,2000.0,150.0,-150.0,8.108108108108109,-8.108108108108109
106,2.0,1,4,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,2,10.377358490566039,6,0,1100.0,1200.0,100.0,-100.0,9.090909090909092,-9.090909090909092
73,1.0,1,2,0,0,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,4,10.821917808219178,3,0,790.0,1087.5,297.5,-297.5,37.65822784810127,-37.65822784810127
96,1.0,1,4,0,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,5,15.625,6,0,1500.0,1387.5,112.5,112.5,7.5,7.5
105,3.0,2,3,0,1,1,1,0,0,0, Ciudad Lineal , Colina ,1263,1193,5,14.285714285714285,4,0,1500.0,1400.0,100.0,100.0,6.666666666666667,6.666666666666667
60,1.0,1,6,1,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,3,21.66666666666667,6,0,1300.0,1240.0,60.0,60.0,4.615384615384615,4.615384615384615
80,2.0,2,3,0,1,1,1,1,0,0, Retiro , Estrella ,1790,1413,7,18.75,4,0,1500.0,1625.0,125.0,-125.0,8.333333333333334,-8.333333333333334
50,2.0,1,0,0,1,0,1,0,0,0, San Blas , Simancas ,1071,948,2,16.0,2,0,800.0,675.0,125.0,125.0,15.625,15.625
123,3.0,2,5,1,1,1,1,1,1,0, Barrio de Salamanca , Lista ,2079,1715,6,17.073170731707318,7,0,2100.0,1875.0,225.0,225.0,10.714285714285714,10.714285714285714
79,1.0,1,0,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,15.189873417721516,8,0,1200.0,1200.0,0.0,0.0,0.0,0.0
75,3.0,1,0,0,0,0,1,1,0,0, Chamberí , Vallehermoso ,1671,1693,2,12.0,6,0,900.0,1010.0,110.0,-110.0,12.222222222222221,-12.222222222222221
76,2.0,2,4,0,0,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,0,31.97368421052632,6,0,2430.0,1922.5,507.5,507.5,20.88477366255144,20.88477366255144
85,2.0,1,4,0,0,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,18.823529411764707,7,0,1600.0,762.5,837.5,837.5,52.34375,52.34375
50,2.0,1,2,0,0,1,1,0,0,0, Arganzuela , Chopera ,1094,981,1,19.0,5,0,950.0,1450.0,500.0,-500.0,52.63157894736842,-52.63157894736842
60,1.0,1,5,1,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,16.666666666666668,7,0,1000.0,1050.0,50.0,-50.0,5.0,-5.0
69,2.0,1,7,1,1,0,1,1,0,0, Centro , Malasaña-Universidad ,1355,1313,3,28.98550724637681,7,0,2000.0,1850.0,150.0,150.0,7.5,7.5
270,4.0,3,5,0,1,1,1,0,0,1, Moncloa , Argüelles ,2151,1727,3,13.333333333333336,6,0,3600.0,2450.0,1150.0,1150.0,31.944444444444443,31.944444444444443
98,2.0,2,3,0,1,1,1,0,0,0, Moncloa , Aravaca ,2151,2367,6,12.755102040816329,4,0,1250.0,1275.0,25.0,-25.0,2.0,-2.0
48,1.0,1,0,0,0,1,0,0,0,0, Retiro , Ibiza ,1790,1462,2,18.75,7,0,900.0,895.0,5.0,5.0,0.5555555555555556,0.5555555555555556
240,4.0,3,2,1,0,1,1,1,1,1, Fuencarral , Fuentelarreina ,1744,3061,8,12.5,4,0,3000.0,2650.0,350.0,350.0,11.666666666666666,11.666666666666666
72,3.0,1,4,0,0,0,1,1,0,0, Moratalaz , Fontarrón ,956,871,2,10.416666666666666,1,0,750.0,825.0,75.0,-75.0,10.0,-10.0
95,2.0,1,1,1,1,1,1,1,0,0, Retiro , Niño Jesús ,1790,2269,4,15.789473684210524,6,0,1500.0,950.0,550.0,550.0,36.666666666666664,36.666666666666664
129,3.0,2,4,0,1,1,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,15.503875968992247,6,0,2000.0,1802.5,197.5,197.5,9.875,9.875
58,1.0,1,1,0,1,0,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,20.603448275862068,6,0,1195.0,1087.5,107.5,107.5,8.99581589958159,8.99581589958159
75,2.0,2,3,0,1,1,1,0,1,0, San Blas , Rejas ,1071,968,6,11.986666666666665,2,0,899.0,1000.0,101.0,-101.0,11.234705228031146,-11.234705228031146
70,1.0,2,2,0,0,1,0,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,14.285714285714285,8,0,1000.0,775.0,225.0,225.0,22.5,22.5
120,2.0,2,2,1,1,1,1,0,1,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,5,21.66666666666667,5,0,2600.0,1625.0,975.0,975.0,37.5,37.5
55,2.0,1,2,0,1,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,18.181818181818183,7,0,1000.0,952.5,47.5,47.5,4.75,4.75
52,1.0,1,3,0,0,0,0,1,0,0, Carabanchel , San Isidro ,892,951,3,12.5,3,0,650.0,1075.0,425.0,-425.0,65.38461538461539,-65.38461538461539
40,1.0,1,0,0,1,1,0,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,3,22.5,6,0,900.0,695.0,205.0,205.0,22.77777777777778,22.77777777777778
58,1.0,1,0,0,1,1,1,0,0,0, Carabanchel , Puerta Bonita ,892,800,3,14.655172413793107,2,0,850.0,975.0,125.0,-125.0,14.705882352941176,-14.705882352941176
90,3.0,2,4,0,0,1,0,0,0,0, Retiro , Ibiza ,1790,1462,2,15.555555555555555,7,0,1400.0,1290.0,110.0,110.0,7.857142857142857,7.857142857142857
55,1.0,1,2,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,4,18.181818181818183,7,0,1000.0,1250.0,250.0,-250.0,25.0,-25.0
76,3.0,1,2,0,0,0,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,14.473684210526313,5,0,1100.0,1000.0,100.0,100.0,9.090909090909092,9.090909090909092
30,1.0,1,1,0,0,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,0,18.33333333333333,8,0,550.0,850.0,300.0,-300.0,54.54545454545455,-54.54545454545455
79,2.0,1,5,0,0,1,1,0,0,0, Ciudad Lineal , Ventas ,1263,888,2,10.063291139240508,3,0,795.0,1062.5,267.5,-267.5,33.64779874213836,-33.64779874213836
52,1.0,1,2,1,0,1,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,2,15.865384615384615,4,0,825.0,724.5,100.5,100.5,12.181818181818182,12.181818181818182
230,3.0,4,2,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,7,15.217391304347824,4,0,3500.0,2200.0,1300.0,1300.0,37.142857142857146,37.142857142857146
75,3.0,2,1,0,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,4,25.33333333333333,6,0,1900.0,1500.0,400.0,400.0,21.05263157894737,21.05263157894737
125,2.0,2,7,1,1,1,1,1,1,0, Barrio de Salamanca , Recoletos ,2079,2933,5,29.6,8,0,3700.0,3200.0,500.0,500.0,13.513513513513514,13.513513513513514
96,3.0,2,6,0,1,1,1,0,0,1, Barrio de Salamanca , Lista ,2079,1715,3,20.572916666666668,7,0,1975.0,2150.0,175.0,-175.0,8.860759493670885,-8.860759493670885
84,1.0,1,2,0,1,1,1,0,0,0, Hortaleza , Conde Orgaz-Piovera ,2693,4039,4,16.071428571428573,5,0,1350.0,1150.0,200.0,200.0,14.814814814814815,14.814814814814815
50,2.0,1,4,0,1,0,1,0,0,1, Centro , Palacio ,1355,1370,2,18.6,6,0,930.0,1112.5,182.5,-182.5,19.623655913978496,-19.623655913978496
65,1.0,1,5,1,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.538461538461537,8,0,1400.0,1137.5,262.5,262.5,18.75,18.75
50,2.0,1,5,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,19.8,7,0,990.0,990.0,0.0,0.0,0.0,0.0
40,2.0,1,4,0,1,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,24.5,7,0,980.0,1440.0,460.0,-460.0,46.93877551020408,-46.93877551020408
80,1.0,1,3,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,16.25,6,0,1300.0,1450.0,150.0,-150.0,11.538461538461538,-11.538461538461538
33,1.0,1,5,0,0,0,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,22.72727272727273,6,0,750.0,912.5,162.5,-162.5,21.666666666666668,-21.666666666666668
70,3.0,1,2,0,1,1,1,0,0,0, Puente de Vallecas , Palomeras Bajas ,775,825,3,12.428571428571427,2,0,870.0,825.0,45.0,45.0,5.172413793103448,5.172413793103448
49,2.0,1,1,0,0,0,1,0,1,0, Latina , Puerta del Ángel ,992,1047,2,17.346938775510207,5,0,850.0,825.0,25.0,25.0,2.9411764705882355,2.9411764705882355
68,2.0,1,4,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,22.058823529411764,7,0,1500.0,900.0,600.0,600.0,40.0,40.0
160,4.0,3,6,0,1,1,1,0,0,1, Hortaleza , Pinar del Rey ,2693,1126,5,14.375,2,0,2300.0,2225.0,75.0,75.0,3.260869565217391,3.260869565217391
106,1.0,1,5,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,12.264150943396224,6,0,1300.0,1042.5,257.5,257.5,19.807692307692307,19.807692307692307
28,0.0,1,2,0,1,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,21.071428571428573,6,0,590.0,975.0,385.0,-385.0,65.2542372881356,-65.2542372881356
115,2.0,2,5,0,1,1,1,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,13.043478260869565,8,0,1500.0,2225.0,725.0,-725.0,48.333333333333336,-48.333333333333336
60,1.0,1,0,0,0,1,1,0,0,0, Retiro , Adelfas ,1790,1494,1,15.0,5,0,900.0,1060.0,160.0,-160.0,17.77777777777778,-17.77777777777778
45,1.0,1,1,0,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,20.0,5,0,900.0,1100.0,200.0,-200.0,22.22222222222222,-22.22222222222222
75,2.0,1,3,0,1,1,1,0,0,1, Ciudad Lineal , Colina ,1263,1193,7,16.0,4,0,1200.0,1112.5,87.5,87.5,7.291666666666667,7.291666666666667
124,2.0,2,1,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,13.306451612903226,7,0,1650.0,1625.0,25.0,25.0,1.5151515151515151,1.5151515151515151
200,4.0,3,6,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,4,21.5,8,0,4300.0,2000.0,2300.0,2300.0,53.48837209302326,53.48837209302326
57,1.0,1,4,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,4,16.666666666666668,6,0,950.0,1020.0,70.0,-70.0,7.368421052631579,-7.368421052631579
70,1.0,1,2,1,1,1,0,1,1,1, Centro , Lavapiés-Embajadores ,1355,1106,8,21.357142857142858,6,0,1495.0,1495.0,0.0,0.0,0.0,0.0
55,2.0,1,2,0,0,0,1,0,0,0, San Blas , Simancas ,1071,948,0,13.090909090909092,2,0,720.0,1200.0,480.0,-480.0,66.66666666666667,-66.66666666666667
50,2.0,1,1,0,1,1,1,1,0,0, San Blas , Simancas ,1071,948,4,13.0,2,0,650.0,962.5,312.5,-312.5,48.07692307692308,-48.07692307692308
90,3.0,1,1,0,0,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,1,14.444444444444445,6,0,1300.0,1345.0,45.0,-45.0,3.4615384615384617,-3.4615384615384617
150,2.0,1,6,1,1,0,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,12.666666666666664,6,0,1900.0,1700.0,200.0,200.0,10.526315789473685,10.526315789473685
121,3.0,2,3,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,14.87603305785124,6,0,1800.0,1270.0,530.0,530.0,29.444444444444443,29.444444444444443
30,1.0,1,4,0,0,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,1,33.333333333333336,8,0,1000.0,1075.0,75.0,-75.0,7.5,-7.5
66,2.0,1,0,0,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,14.393939393939394,7,0,950.0,925.0,25.0,25.0,2.6315789473684212,2.6315789473684212
33,1.0,1,0,0,0,1,1,0,0,0, Latina , Puerta del Ángel ,992,1047,3,20.151515151515152,5,0,665.0,757.5,92.5,-92.5,13.909774436090226,-13.909774436090226
120,2.0,1,2,0,1,0,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,2,12.5,7,0,1500.0,1100.0,400.0,400.0,26.666666666666668,26.666666666666668
55,3.0,1,0,0,0,0,1,1,0,0, Tetuán , Berruguete ,1190,935,1,16.818181818181817,5,0,925.0,750.0,175.0,175.0,18.91891891891892,18.91891891891892
38,1.0,1,1,0,0,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,20.394736842105264,7,0,775.0,850.0,75.0,-75.0,9.67741935483871,-9.67741935483871
45,1.0,1,1,1,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,5,21.11111111111111,6,0,950.0,1175.0,225.0,-225.0,23.68421052631579,-23.68421052631579
65,2.0,1,4,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,23.07692307692308,6,0,1500.0,1125.0,375.0,375.0,25.0,25.0
65,1.0,1,7,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,4,23.384615384615387,6,0,1520.0,1222.5,297.5,297.5,19.57236842105263,19.57236842105263
72,1.0,1,4,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,33.75,6,0,2430.0,1915.0,515.0,515.0,21.19341563786008,21.19341563786008
75,2.0,1,2,1,1,0,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,17.333333333333332,6,0,1300.0,1250.0,50.0,50.0,3.8461538461538463,3.8461538461538463
100,3.0,2,3,1,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,16.0,8,0,1600.0,1400.0,200.0,200.0,12.5,12.5
105,2.0,2,0,0,1,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,6,16.666666666666668,6,0,1750.0,1350.0,400.0,400.0,22.857142857142858,22.857142857142858
50,1.0,1,0,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,12.0,6,0,600.0,775.0,175.0,-175.0,29.166666666666668,-29.166666666666668
65,2.0,1,1,0,1,0,1,0,0,0, Carabanchel , Opañel ,892,885,2,14.615384615384615,4,0,950.0,750.0,200.0,200.0,21.05263157894737,21.05263157894737
150,3.0,2,5,1,1,1,1,1,0,1, Chamartín , El Viso ,1950,3136,5,13.333333333333336,7,0,2000.0,2950.0,950.0,-950.0,47.5,-47.5
35,1.0,1,0,0,0,0,0,0,0,0, Centro , Palacio ,1355,1370,1,22.857142857142854,6,0,800.0,775.0,25.0,25.0,3.125,3.125
75,2.0,1,4,1,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,17.333333333333332,7,0,1300.0,1125.0,175.0,175.0,13.461538461538462,13.461538461538462
60,2.0,1,5,0,0,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,15.0,7,0,900.0,1175.0,275.0,-275.0,30.555555555555557,-30.555555555555557
42,0.0,1,5,0,1,1,0,1,0,0, Centro , Sol ,1355,1312,4,21.428571428571427,6,0,900.0,725.0,175.0,175.0,19.444444444444443,19.444444444444443
70,2.0,2,3,0,0,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,17.142857142857142,6,0,1200.0,1400.0,200.0,-200.0,16.666666666666668,-16.666666666666668
84,3.0,1,1,0,0,1,1,0,1,0, Moncloa , Casa de Campo ,2151,1288,3,14.285714285714285,4,0,1200.0,1350.0,150.0,-150.0,12.5,-12.5
150,4.0,3,8,1,1,1,1,0,0,1, Chamberí , Gaztambide ,1671,1448,4,14.0,6,0,2100.0,2550.0,450.0,-450.0,21.428571428571427,-21.428571428571427
55,1.0,1,3,0,1,1,1,0,0,0, Ciudad Lineal , Ventas ,1263,888,3,13.636363636363635,3,0,750.0,800.0,50.0,-50.0,6.666666666666667,-6.666666666666667
120,3.0,2,6,1,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,16.666666666666668,8,0,2000.0,2050.0,50.0,-50.0,2.5,-2.5
120,3.0,2,1,0,1,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,2,28.75,6,0,3450.0,2370.0,1080.0,1080.0,31.304347826086957,31.304347826086957
75,2.0,1,1,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,15.333333333333336,3,0,1150.0,1075.0,75.0,75.0,6.521739130434782,6.521739130434782
95,2.0,1,3,0,0,0,1,0,1,0, Tetuán , Bellas Vistas ,1190,969,1,11.578947368421053,5,0,1100.0,1112.5,12.5,-12.5,1.1363636363636365,-1.1363636363636365
85,2.0,1,7,0,1,1,1,1,0,1, Villaverde , Los Rosales ,843,867,7,11.176470588235292,1,0,950.0,1050.0,100.0,-100.0,10.526315789473685,-10.526315789473685
135,4.0,2,4,0,1,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,3,14.814814814814815,7,0,2000.0,1725.0,275.0,275.0,13.75,13.75
126,3.0,2,6,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,27.857142857142854,7,0,3510.0,2480.0,1030.0,1030.0,29.344729344729345,29.344729344729345
90,3.0,2,0,0,1,0,1,1,1,1, Chamberí , Gaztambide ,1671,1448,5,18.33333333333333,6,0,1650.0,1900.0,250.0,-250.0,15.151515151515152,-15.151515151515152
89,2.0,1,6,1,0,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,2,16.741573033707866,6,0,1490.0,1150.0,340.0,340.0,22.818791946308725,22.818791946308725
65,3.0,1,2,1,1,1,1,0,0,0, Latina , Lucero ,992,964,3,18.46153846153846,2,0,1200.0,975.0,225.0,225.0,18.75,18.75
70,2.0,1,3,1,0,1,1,1,0,0, Latina , Aluche ,992,920,3,11.428571428571427,1,0,800.0,975.0,175.0,-175.0,21.875,-21.875
110,2.0,2,2,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,19.09090909090909,8,0,2100.0,1900.0,200.0,200.0,9.523809523809524,9.523809523809524
35,1.0,1,3,0,1,1,0,0,0,0, Tetuán , Bellas Vistas ,1190,969,2,22.142857142857146,5,0,775.0,1412.5,637.5,-637.5,82.25806451612904,-82.25806451612904
74,2.0,2,2,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,2,18.918918918918923,6,0,1400.0,1650.0,250.0,-250.0,17.857142857142858,-17.857142857142858
51,1.0,1,2,0,0,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,15.68627450980392,6,0,800.0,895.0,95.0,-95.0,11.875,-11.875
210,5.0,3,2,0,1,1,0,1,0,0, Chamartín , El Viso ,1950,3136,3,10.952380952380953,7,1,2300.0,1850.0,450.0,450.0,19.565217391304348,19.565217391304348
123,2.0,2,1,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,21.951219512195124,6,0,2700.0,1625.0,1075.0,1075.0,39.81481481481482,39.81481481481482
82,1.0,1,1,0,0,0,1,0,0,0, Chamberí , Almagro ,1671,2327,0,31.28048780487805,8,0,2565.0,1787.5,777.5,777.5,30.31189083820663,30.31189083820663
60,2.0,1,6,0,0,1,1,0,0,0, Fuencarral , Pilar ,1744,996,2,13.833333333333336,4,0,830.0,1062.5,232.5,-232.5,28.012048192771083,-28.012048192771083
126,3.0,2,5,0,1,1,1,1,1,1, Hortaleza , Palomas ,2693,3010,9,15.079365079365079,5,0,1900.0,1825.0,75.0,75.0,3.9473684210526314,3.9473684210526314
100,2.0,1,3,0,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,15.0,6,0,1500.0,970.0,530.0,530.0,35.333333333333336,35.333333333333336
75,2.0,2,6,1,1,1,1,1,0,0, Barrio de Salamanca , Goya ,2079,1759,4,46.66666666666666,7,0,3500.0,1500.0,2000.0,2000.0,57.142857142857146,57.142857142857146
105,2.0,2,2,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,2,30.857142857142854,8,0,3240.0,3105.0,135.0,135.0,4.166666666666667,4.166666666666667
98,2.0,2,8,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,4,14.183673469387756,3,0,1390.0,1145.0,245.0,245.0,17.62589928057554,17.62589928057554
70,3.0,1,6,0,0,0,1,0,0,0, Retiro , Pacífico ,1790,1185,0,15.714285714285715,5,0,1100.0,837.5,262.5,262.5,23.863636363636363,23.863636363636363
105,2.0,2,5,0,1,1,1,1,1,1, Barrio de Salamanca , Castellana ,2079,2512,8,26.190476190476193,8,0,2750.0,1950.0,800.0,800.0,29.09090909090909,29.09090909090909
60,1.0,1,2,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,17.5,6,0,1050.0,1620.0,570.0,-570.0,54.285714285714285,-54.285714285714285
106,2.0,2,5,1,1,0,1,0,1,0, Retiro , Niño Jesús ,1790,2269,3,17.924528301886788,6,0,1900.0,1825.0,75.0,75.0,3.9473684210526314,3.9473684210526314
35,1.0,1,5,0,1,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,3,21.142857142857142,6,0,740.0,995.0,255.0,-255.0,34.45945945945946,-34.45945945945946
68,2.0,1,2,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,15.441176470588234,6,0,1050.0,1157.5,107.5,-107.5,10.238095238095237,-10.238095238095237
55,1.0,1,0,0,0,0,0,0,0,0, Moncloa , Argüelles ,2151,1727,0,15.454545454545455,6,0,850.0,805.0,45.0,45.0,5.294117647058823,5.294117647058823
70,2.0,2,5,0,0,0,1,0,0,1, San Blas , Simancas ,1071,948,2,13.214285714285715,2,0,925.0,1212.5,287.5,-287.5,31.08108108108108,-31.08108108108108
100,3.0,2,3,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,18.0,8,0,1800.0,1875.0,75.0,-75.0,4.166666666666667,-4.166666666666667
90,2.0,1,1,0,1,0,1,0,0,0, Retiro , Ibiza ,1790,1462,1,16.11111111111111,7,0,1450.0,1097.5,352.5,352.5,24.310344827586206,24.310344827586206
150,3.0,2,2,0,1,1,1,1,0,1, Moncloa , Valdemarín ,2151,2975,8,20.0,4,0,3000.0,1825.0,1175.0,1175.0,39.166666666666664,39.166666666666664
107,1.0,1,6,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,14.953271028037387,6,0,1600.0,1550.0,50.0,50.0,3.125,3.125
75,2.0,1,1,0,0,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,2,14.666666666666664,6,0,1100.0,1010.0,90.0,90.0,8.181818181818182,8.181818181818182
60,2.0,2,3,0,1,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,30.0,6,0,1800.0,1450.0,350.0,350.0,19.444444444444443,19.444444444444443
133,2.0,2,1,0,1,1,0,0,0,0, Chamberí , Almagro ,1671,2327,2,25.375939849624057,8,0,3375.0,3240.0,135.0,135.0,4.0,4.0
75,1.0,1,1,0,0,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,3,16.0,7,0,1200.0,1600.0,400.0,-400.0,33.333333333333336,-33.333333333333336
46,1.0,1,6,0,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,22.82608695652174,6,0,1050.0,1120.0,70.0,-70.0,6.666666666666667,-6.666666666666667
110,3.0,2,5,1,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,19.09090909090909,7,0,2100.0,2700.0,600.0,-600.0,28.571428571428573,-28.571428571428573
60,1.0,1,6,0,1,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,4,20.0,7,0,1200.0,1250.0,50.0,-50.0,4.166666666666667,-4.166666666666667
83,3.0,2,3,0,0,1,1,0,0,0, Moncloa , Valdezarza ,2151,1239,1,15.06024096385542,4,0,1250.0,990.0,260.0,260.0,20.8,20.8
66,1.0,1,3,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,18.181818181818183,6,0,1200.0,925.0,275.0,275.0,22.916666666666668,22.916666666666668
107,2.0,2,2,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,27.57009345794393,8,0,2950.0,3444.0,494.0,-494.0,16.74576271186441,-16.74576271186441
85,3.0,2,1,1,0,1,1,0,0,1, Chamartín , Prosperidad ,1950,1203,4,12.941176470588234,5,0,1100.0,1750.0,650.0,-650.0,59.09090909090909,-59.09090909090909
84,1.0,1,2,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,3,20.238095238095237,7,0,1700.0,1850.0,150.0,-150.0,8.823529411764707,-8.823529411764707
50,2.0,1,0,0,1,1,0,1,0,0, Retiro , Ibiza ,1790,1462,4,22.0,7,0,1100.0,1870.0,770.0,-770.0,70.0,-70.0
40,1.0,1,3,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,6,25.0,7,0,1000.0,1175.0,175.0,-175.0,17.5,-17.5
