sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_lgb,residuals_lgb_abs,residuals_lgb,resid_percent_lgb,resid_percent_lgb_abs
120,3.0,2,5,0,1,1,1,1,0,0, Arganzuela , Imperial ,1094,1092,6,14.583333333333336,5,0,1750.0,1681.2980930055076,68.70190699449245,68.70190699449245,3.92582325682814,3.92582325682814
50,1.0,1,5,0,0,1,1,1,0,0, Hortaleza , Pinar del Rey ,2693,1126,2,16.5,2,0,825.0,783.5801579967634,41.41984200323657,41.41984200323657,5.020586909483221,5.020586909483221
95,2.0,1,6,0,0,0,1,1,0,0, Chamberí , Gaztambide ,1671,1448,1,12.63157894736842,6,0,1200.0,1851.8614449968234,651.8614449968234,-651.8614449968234,-54.321787083068614,54.321787083068614
106,4.0,1,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,3,15.094339622641508,7,0,1600.0,1958.8708683635398,358.8708683635398,-358.8708683635398,-22.429429272721237,22.429429272721237
80,2.0,1,1,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,4,23.125,7,0,1850.0,1652.2478434604345,197.75215653956548,197.75215653956548,10.689305758895431,10.689305758895431
72,2.0,1,3,0,1,1,1,1,0,0, Puente de Vallecas , Numancia ,775,787,3,16.666666666666668,4,0,1200.0,832.8454099379597,367.15459006204026,367.15459006204026,30.59621583850335,30.59621583850335
50,1.0,1,2,0,1,1,1,0,0,1, Barrio de Salamanca , Fuente del Berro ,2079,1181,4,17.8,5,0,890.0,911.4314740739513,21.431474073951335,-21.431474073951335,-2.4080307948259927,2.4080307948259927
110,4.0,2,2,0,1,1,1,1,0,0, San Blas , Rosas ,1071,1051,5,10.909090909090908,1,0,1200.0,1227.1491885083121,27.149188508312136,-27.149188508312136,-2.262432375692678,2.262432375692678
95,2.0,2,2,0,1,1,1,0,0,0, Arganzuela , Legazpi ,1094,1278,5,13.68421052631579,4,0,1300.0,1248.491927049099,51.508072950900896,51.508072950900896,3.9621594577616075,3.9621594577616075
92,2.0,1,3,0,1,1,0,0,1,0, Barrio de Salamanca , Lista ,2079,1715,4,18.47826086956522,7,0,1700.0,1637.7704189681192,62.2295810318808,62.2295810318808,3.6605635901106353,3.6605635901106353
230,3.0,2,1,0,0,0,1,0,0,0, Centro , Sol ,1355,1312,1,12.173913043478262,6,0,2800.0,2456.1465085621016,343.85349143789836,343.85349143789836,12.280481837067798,12.280481837067798
80,2.0,1,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,16.875,7,0,1350.0,1617.7380939728844,267.73809397288437,-267.73809397288437,-19.832451405398842,19.832451405398842
71,2.0,1,2,0,0,1,0,0,0,0, Centro , Sol ,1355,1312,2,12.676056338028172,6,0,900.0,994.0041681091417,94.00416810914169,-94.00416810914169,-10.444907567682408,10.444907567682408
95,3.0,2,5,1,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,17.894736842105264,7,0,1700.0,1910.9689255631745,210.96892556317448,-210.96892556317448,-12.409936797833794,12.409936797833794
45,1.0,1,3,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,25.555555555555557,8,0,1150.0,1101.093794537211,48.9062054627891,48.9062054627891,4.2527135185034,4.2527135185034
100,3.0,1,0,0,0,0,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,14.0,6,0,1400.0,1350.6492983330547,49.35070166694527,49.35070166694527,3.525050119067519,3.525050119067519
90,3.0,2,2,0,0,1,1,1,0,1, Usera , Orcasitas ,932,949,6,11.111111111111109,1,0,1000.0,966.3703892737728,33.629610726227156,33.629610726227156,3.3629610726227157,3.3629610726227157
83,2.0,2,0,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,18.674698795180728,6,0,1550.0,1502.8667232201483,47.13327677985171,47.13327677985171,3.040856566442046,3.040856566442046
80,2.0,2,2,0,1,1,0,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,3,15.0,7,1,1200.0,1590.000259904222,390.00025990422205,-390.00025990422205,-32.50002165868517,32.50002165868517
64,2.0,1,1,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,16.40625,6,0,1050.0,929.279316431811,120.72068356818897,120.72068356818897,11.49720795887514,11.49720795887514
143,3.0,2,1,1,1,1,1,0,1,0, Ciudad Lineal , San Juan Bautista ,1263,2033,6,13.98601398601399,4,0,2000.0,2040.0816075092891,40.08160750928914,-40.08160750928914,-2.004080375464457,2.004080375464457
60,1.0,1,1,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,15.833333333333336,6,0,950.0,1086.7117975253486,136.71179752534863,-136.71179752534863,-14.390715528984066,14.390715528984066
110,3.0,2,4,0,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,18.181818181818183,7,0,2000.0,1768.949524282431,231.05047571756904,231.05047571756904,11.552523785878453,11.552523785878453
120,3.0,1,4,0,1,0,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,12.5,7,0,1500.0,1672.9190279665625,172.91902796656245,-172.91902796656245,-11.52793519777083,11.52793519777083
43,1.0,1,0,0,0,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,17.441860465116278,6,0,750.0,786.3823140712209,36.38231407122089,-36.38231407122089,-4.850975209496118,4.850975209496118
70,2.0,2,2,0,1,1,0,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,20.714285714285715,6,0,1450.0,1381.383594197657,68.61640580234302,68.61640580234302,4.732165917402967,4.732165917402967
138,4.0,2,2,1,1,1,1,1,0,1, Arganzuela , Imperial ,1094,1092,8,13.043478260869565,5,0,1800.0,1784.504162229289,15.495837770710978,15.495837770710978,0.8608798761506099,0.8608798761506099
71,3.0,1,2,0,0,1,1,1,1,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,16.197183098591548,6,0,1150.0,1240.2085721756534,90.20857217565344,-90.20857217565344,-7.844223667448126,7.844223667448126
176,3.0,3,2,0,0,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,11.363636363636365,7,0,2000.0,2802.0783516514693,802.0783516514693,-802.0783516514693,-40.10391758257347,40.10391758257347
80,2.0,2,7,0,1,1,0,0,0,0, Retiro , Ibiza ,1790,1462,2,32.0625,7,0,2565.0,2147.576933233541,417.4230667664592,417.4230667664592,16.27380377257151,16.27380377257151
150,3.0,2,5,1,1,1,1,1,0,0, Chamberí , Arapiles ,1671,1325,4,14.333333333333336,7,0,2150.0,2171.548897479607,21.54889747960715,-21.54889747960715,-1.0022743013770767,1.0022743013770767
55,2.0,1,1,0,0,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,1,17.272727272727273,6,0,950.0,1002.6100468486176,52.61004684861757,-52.61004684861757,-5.537899668275533,5.537899668275533
75,1.0,2,1,0,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,12.666666666666664,6,0,950.0,1129.2151312903693,179.2151312903693,-179.2151312903693,-18.86475066214414,18.86475066214414
47,1.0,1,4,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,19.680851063829788,6,0,925.0,837.8804405426441,87.11955945735588,87.11955945735588,9.418330752146582,9.418330752146582
99,3.0,2,2,0,0,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,3,12.12121212121212,4,0,1200.0,1151.0729348725663,48.92706512743371,48.92706512743371,4.0772554272861425,4.0772554272861425
65,1.0,1,1,0,0,0,0,0,0,0, Centro , Palacio ,1355,1370,1,13.846153846153848,6,0,900.0,953.7114637714308,53.71146377143077,-53.71146377143077,-5.9679404190478635,5.9679404190478635
50,1.0,1,5,0,1,1,1,1,0,0, Arganzuela , Chopera ,1094,981,3,18.5,5,0,925.0,878.2497762672662,46.75022373273384,46.75022373273384,5.054078241376632,5.054078241376632
120,2.0,2,1,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,4,14.583333333333336,8,0,1750.0,2124.034175946079,374.0341759460789,-374.0341759460789,-21.37338148263308,21.37338148263308
40,0.0,1,5,0,1,1,1,1,0,0, Ciudad Lineal , Ventas ,1263,888,5,19.5,3,0,780.0,758.6246884478928,21.375311552107178,21.375311552107178,2.740424557962459,2.740424557962459
117,3.0,2,3,0,1,0,1,0,0,0, San Blas , Rejas ,1071,968,1,9.82905982905983,2,0,1150.0,1121.961269106007,28.038730893993034,28.038730893993034,2.4381505125211334,2.4381505125211334
93,2.0,1,1,0,1,1,1,1,0,0, Retiro , Pacífico ,1790,1185,5,16.129032258064516,5,0,1500.0,1256.1610537054196,243.8389462945804,243.8389462945804,16.25592975297203,16.25592975297203
100,3.0,2,1,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,5,16.0,6,0,1600.0,1855.692135316078,255.69213531607807,-255.69213531607807,-15.980758457254879,15.980758457254879
91,2.0,1,5,0,1,1,1,1,1,0, Carabanchel , Comillas ,892,995,7,14.835164835164836,4,0,1350.0,1197.3878915109017,152.61210848909832,152.61210848909832,11.304600628822097,11.304600628822097
120,3.0,3,2,0,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,6,20.0,6,0,2400.0,2412.8093625791303,12.809362579130266,-12.809362579130266,-0.5337234407970944,0.5337234407970944
55,2.0,1,1,0,0,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,2,18.181818181818183,6,0,1000.0,954.954405989273,45.04559401072697,45.04559401072697,4.504559401072697,4.504559401072697
40,1.0,1,4,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,25.0,8,0,1000.0,963.5672222846224,36.4327777153776,36.4327777153776,3.64327777153776,3.64327777153776
70,2.0,2,4,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,20.714285714285715,7,0,1450.0,1616.4956446709746,166.49564467097457,-166.49564467097457,-11.48245825317066,11.48245825317066
80,2.0,2,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,13.125,6,0,1050.0,1356.5113583498887,306.5113583498887,-306.5113583498887,-29.19155793808464,29.19155793808464
65,1.0,1,3,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,35.307692307692314,6,0,2295.0,1457.5531047539394,837.4468952460606,837.4468952460606,36.49006079503532,36.49006079503532
192,4.0,4,2,0,1,1,1,1,0,1, Moncloa , Aravaca ,2151,2367,8,15.9375,4,0,3060.0,2954.2292846881464,105.77071531185356,105.77071531185356,3.456559323916783,3.456559323916783
105,1.0,1,3,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,19.047619047619047,6,0,2000.0,1389.1637633215905,610.8362366784095,610.8362366784095,30.541811833920473,30.541811833920473
47,1.0,1,6,0,1,1,1,0,0,1, Chamberí , Trafalgar ,1671,1474,3,18.72340425531915,7,0,880.0,1203.9802519722311,323.98025197223114,-323.98025197223114,-36.81593772411718,36.81593772411718
30,1.0,1,2,0,0,1,0,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,20.83333333333333,6,0,625.0,823.2692965730017,198.26929657300172,-198.26929657300172,-31.72308745168028,31.72308745168028
110,2.0,2,4,1,0,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,3,22.72727272727273,7,0,2500.0,1993.2665269555264,506.7334730444736,506.7334730444736,20.269338921778946,20.269338921778946
40,1.0,1,5,0,1,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,19.75,7,0,790.0,867.1940523700806,77.19405237008061,-77.19405237008061,-9.771399034187418,9.771399034187418
135,2.0,2,3,0,1,1,1,1,0,1, Tetuán , Ventilla-Almenara ,1190,1189,6,10.0,5,0,1350.0,1680.6496784949034,330.64967849490336,-330.64967849490336,-24.492568777400248,24.492568777400248
50,1.0,1,7,0,0,1,0,1,0,0, Hortaleza , Pinar del Rey ,2693,1126,4,14.5,2,0,725.0,788.1272118389745,63.12721183897452,-63.12721183897452,-8.707201632962002,8.707201632962002
250,3.0,4,2,0,1,1,1,1,1,0, Tetuán , Bellas Vistas ,1190,969,5,10.0,5,0,2500.0,2951.0697464228306,451.0697464228306,-451.0697464228306,-18.042789856913224,18.042789856913224
45,0.0,1,2,0,0,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,2,22.0,7,0,990.0,768.0968028537854,221.90319714621455,221.90319714621455,22.41446435820349,22.41446435820349
55,1.0,1,7,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,16.363636363636363,8,0,900.0,1479.8662067309958,579.8662067309958,-579.8662067309958,-64.4295785256662,64.4295785256662
60,1.0,1,6,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,5,21.66666666666667,6,0,1300.0,1180.529521540145,119.47047845985503,119.47047845985503,9.190036804604233,9.190036804604233
60,1.0,1,4,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,16.5,7,0,990.0,1085.3592274728871,95.35922747288714,-95.35922747288714,-9.63224519928153,9.63224519928153
84,2.0,1,3,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,13.095238095238097,7,0,1100.0,1378.1493666859283,278.14936668592827,-278.14936668592827,-25.286306062357113,25.286306062357113
50,1.0,1,5,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,20.0,6,0,1000.0,918.8701835358646,81.12981646413539,81.12981646413539,8.11298164641354,8.11298164641354
256,4.0,4,6,0,1,1,1,1,0,1, Chamberí , Almagro ,1671,2327,4,13.8671875,8,0,3550.0,3537.362702193714,12.637297806285915,12.637297806285915,0.35598021989537787,0.35598021989537787
65,1.0,1,5,0,1,1,1,1,1,1, Centro , Palacio ,1355,1370,5,20.0,6,0,1300.0,1346.0041293665024,46.00412936650241,-46.00412936650241,-3.538779182038647,3.538779182038647
78,1.0,1,7,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,28.2051282051282,7,0,2200.0,1494.336453444957,705.663546555043,705.663546555043,32.07561575250195,32.07561575250195
50,2.0,1,1,0,1,0,0,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,2,18.0,6,0,900.0,1036.121717850518,136.12171785051805,-136.12171785051805,-15.124635316724229,15.124635316724229
68,2.0,2,5,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,26.470588235294123,8,0,1800.0,1947.0703454026157,147.07034540261566,-147.07034540261566,-8.170574744589759,8.170574744589759
60,1.0,1,3,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,16.666666666666668,7,0,1000.0,930.9510885035353,69.04891149646471,69.04891149646471,6.904891149646471,6.904891149646471
50,1.0,1,7,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,26.0,8,0,1300.0,1478.0278757916283,178.02787579162828,-178.02787579162828,-13.694451983971407,13.694451983971407
110,3.0,2,4,0,0,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,14.090909090909092,6,0,1550.0,1736.0022975744187,186.00229757441866,-186.00229757441866,-12.000148230607655,12.000148230607655
70,1.0,1,4,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,18.571428571428573,7,0,1300.0,1179.961806654341,120.03819334565901,120.03819334565901,9.233707180435308,9.233707180435308
70,1.0,1,1,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,5,21.428571428571427,6,0,1500.0,1393.8360056094152,106.16399439058478,106.16399439058478,7.077599626038985,7.077599626038985
150,2.0,1,2,0,1,0,0,1,0,0, Barajas , Casco Histórico de Barajas ,1082,893,2,8.0,2,1,1200.0,1312.3448773400514,112.34487734005143,-112.34487734005143,-9.362073111670952,9.362073111670952
60,2.0,1,2,0,1,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,16.666666666666668,7,0,1000.0,1170.0375067173347,170.03750671733474,-170.03750671733474,-17.003750671733474,17.003750671733474
50,1.0,1,6,1,1,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,3,19.0,6,0,950.0,1094.0383181807215,144.0383181807215,-144.0383181807215,-15.16192822954963,15.16192822954963
297,4.0,3,1,0,1,1,1,0,0,1, Chamberí , Vallehermoso ,1671,1693,3,15.151515151515152,6,0,4500.0,2980.3196887032163,1519.6803112967837,1519.6803112967837,33.77067358437297,33.77067358437297
96,2.0,1,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,16.666666666666668,7,0,1600.0,1407.5930111089572,192.40698889104283,192.40698889104283,12.025436805690177,12.025436805690177
95,3.0,1,2,0,1,1,1,0,0,1, Moncloa , Argüelles ,2151,1727,3,16.842105263157894,6,0,1600.0,1962.1019970220145,362.10199702201453,-362.10199702201453,-22.631374813875908,22.631374813875908
130,3.0,2,1,0,1,1,1,0,1,1, Barrio de Salamanca , Lista ,2079,1715,5,20.76923076923077,7,0,2700.0,2306.6251018825205,393.37489811747946,393.37489811747946,14.569440671017757,14.569440671017757
247,3.0,4,2,1,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,13.765182186234815,8,0,3400.0,3694.986081859919,294.98608185991907,-294.98608185991907,-8.67606123117409,8.67606123117409
135,2.0,2,6,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,2,29.0,8,0,3915.0,3741.0976980256946,173.90230197430537,173.90230197430537,4.441948964860929,4.441948964860929
204,3.0,3,1,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,5,15.196078431372547,6,0,3100.0,2578.5203329315423,521.4796670684577,521.4796670684577,16.821924744143796,16.821924744143796
117,2.0,2,5,1,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,19.23076923076923,7,0,2250.0,1905.1203322768097,344.8796677231903,344.8796677231903,15.327985232141794,15.327985232141794
84,3.0,1,0,0,0,0,1,0,0,0, Latina , Aluche ,992,920,1,11.309523809523812,1,0,950.0,968.1721056252816,18.172105625281574,-18.172105625281574,-1.91285322371385,1.91285322371385
70,1.0,1,3,0,0,1,1,0,0,1, Tetuán , Ventilla-Almenara ,1190,1189,3,14.214285714285715,5,0,995.0,1012.6115532083359,17.611553208335863,-17.611553208335863,-1.7700053475714435,1.7700053475714435
65,1.0,1,5,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,15.384615384615385,7,0,1000.0,1199.5250086001815,199.52500860018154,-199.52500860018154,-19.952500860018155,19.952500860018155
56,2.0,1,4,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,16.964285714285715,7,0,950.0,1041.4106817955255,91.41068179552553,-91.41068179552553,-9.62217703110795,9.62217703110795
109,2.0,2,2,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,4,22.93577981651376,6,0,2500.0,1700.1366183252721,799.8633816747279,799.8633816747279,31.994535266989114,31.994535266989114
74,2.0,1,4,0,1,1,1,1,0,0, Latina , Campamento ,992,929,5,16.216216216216218,2,0,1200.0,960.3323030206279,239.66769697937207,239.66769697937207,19.972308081614337,19.972308081614337
72,3.0,1,1,1,0,0,1,0,0,0, Puente de Vallecas , Palomeras Bajas ,775,825,1,14.583333333333336,2,0,1050.0,961.1180816078432,88.88191839215676,88.88191839215676,8.464944608776834,8.464944608776834
80,3.0,1,3,0,0,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,2,21.25,6,0,1700.0,1328.1535226445608,371.8464773554392,371.8464773554392,21.873322197378776,21.873322197378776
64,2.0,2,2,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,22.65625,8,0,1450.0,1623.2982293037192,173.29822930371915,-173.29822930371915,-11.951602020946149,11.951602020946149
80,3.0,2,1,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,20.625,7,0,1650.0,1818.218515231796,168.2185152317959,-168.2185152317959,-10.195061529199752,10.195061529199752
120,3.0,2,6,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,33.75,7,0,4050.0,2790.2176981333887,1259.7823018666113,1259.7823018666113,31.105735848558304,31.105735848558304
57,1.0,1,4,0,1,0,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,21.05263157894737,7,0,1200.0,1057.1984751203042,142.80152487969576,142.80152487969576,11.90012707330798,11.90012707330798
46,1.0,1,1,0,1,1,1,0,0,1, Tetuán , Cuatro Caminos ,1190,1373,4,23.91304347826087,6,0,1100.0,1084.3953301979536,15.604669802046374,15.604669802046374,1.4186063456405795,1.4186063456405795
45,1.0,1,1,0,1,1,1,0,1,0, Puente de Vallecas , Numancia ,775,787,4,16.22222222222222,4,0,730.0,706.0514430311936,23.94855696880643,23.94855696880643,3.2806242423022507,3.2806242423022507
70,2.0,1,5,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,2,17.142857142857142,6,0,1200.0,1355.676361734279,155.676361734279,-155.676361734279,-12.97303014452325,12.97303014452325
104,3.0,1,2,1,1,1,1,0,1,0, Chamberí , Arapiles ,1671,1325,4,14.326923076923075,7,0,1490.0,1674.595731531441,184.59573153144106,-184.59573153144106,-12.388975270566513,12.388975270566513
60,1.0,1,2,0,1,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,12.5,7,0,750.0,1134.918898879981,384.91889887998104,-384.91889887998104,-51.32251985066414,51.32251985066414
65,1.0,1,4,1,1,1,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,14.615384615384615,6,0,950.0,1130.4444268325542,180.4444268325542,-180.4444268325542,-18.99415019290044,18.99415019290044
50,2.0,1,4,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,2,16.0,5,0,800.0,1132.207917531315,332.20791753131493,-332.20791753131493,-41.52598969141437,41.52598969141437
110,3.0,1,2,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,18.181818181818183,8,0,2000.0,2611.2039694610876,611.2039694610876,-611.2039694610876,-30.560198473054378,30.560198473054378
150,3.0,2,2,0,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,11.333333333333336,7,0,1700.0,1956.1948697308965,256.19486973089647,-256.19486973089647,-15.070286454758616,15.070286454758616
58,1.0,1,0,0,1,0,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,2,20.689655172413797,4,0,1200.0,915.832940276293,284.167059723707,284.167059723707,23.680588310308917,23.680588310308917
110,2.0,2,0,1,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,15.0,6,0,1650.0,1591.263063281942,58.736936718057905,58.736936718057905,3.559814346548964,3.559814346548964
88,2.0,3,4,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,20.454545454545453,8,0,1800.0,2523.785119683317,723.7851196833171,-723.7851196833171,-40.210284426850954,40.210284426850954
20,1.0,1,2,0,1,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,30.0,6,0,600.0,725.0418600187342,125.04186001873416,-125.04186001873416,-20.840310003122358,20.840310003122358
61,1.0,1,7,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,23.770491803278688,7,0,1450.0,1273.6644680128036,176.33553198719642,176.33553198719642,12.161071171530788,12.161071171530788
70,1.0,1,3,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,25.714285714285715,8,0,1800.0,1468.8548564028831,331.1451435971169,331.1451435971169,18.39695242206205,18.39695242206205
32,1.0,1,2,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,18.75,6,0,600.0,717.9390359957424,117.93903599574242,-117.93903599574242,-19.656505999290403,19.656505999290403
99,2.0,2,2,0,1,1,1,0,0,0, Moncloa , Ciudad Universitaria ,2151,2786,4,12.12121212121212,5,0,1200.0,1287.3938095437313,87.39380954373132,-87.39380954373132,-7.282817461977611,7.282817461977611
60,1.0,1,1,0,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,15.833333333333336,6,0,950.0,949.7596488575434,0.24035114245657496,0.24035114245657496,0.02530012025858684,0.02530012025858684
91,2.0,2,0,0,1,1,1,0,0,0, Hortaleza , Pinar del Rey ,2693,1126,4,12.076923076923075,2,0,1099.0,1113.8405674718651,14.840567471865143,-14.840567471865143,-1.3503701066301312,1.3503701066301312
220,3.0,3,0,0,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,8,21.818181818181817,6,0,4800.0,2997.4101273034025,1802.5898726965975,1802.5898726965975,37.55395568117912,37.55395568117912
50,3.0,1,3,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,1,28.0,6,0,1400.0,1211.5495802214268,188.45041977857318,188.45041977857318,13.460744269898086,13.460744269898086
200,4.0,3,7,0,0,0,1,0,0,0, Chamartín , Castilla ,1950,1451,0,11.5,5,0,2300.0,2303.467234857514,3.467234857514086,-3.467234857514086,-0.15074934163104722,0.15074934163104722
40,1.0,1,3,0,0,0,0,0,0,0, Arganzuela , Acacias ,1094,1044,1,17.5,5,0,700.0,690.921408551534,9.078591448466,9.078591448466,1.2969416354951429,1.2969416354951429
66,2.0,2,2,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,24.24242424242424,8,0,1600.0,1963.4184960220673,363.4184960220673,-363.4184960220673,-22.713656001379203,22.713656001379203
95,2.0,1,2,0,0,0,1,0,0,0, Puente de Vallecas , Numancia ,775,787,0,8.947368421052632,4,0,850.0,1013.2716679961031,163.27166799610313,-163.27166799610313,-19.20843152895331,19.20843152895331
195,5.0,4,1,0,1,0,1,1,0,0, Moncloa , Valdemarín ,2151,2975,2,13.846153846153848,4,0,2700.0,2838.5517032442945,138.55170324429446,-138.55170324429446,-5.131544564603498,5.131544564603498
160,3.0,3,3,1,1,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,16.25,6,0,2600.0,2305.4454983331016,294.55450166689843,294.55450166689843,11.329019294880709,11.329019294880709
255,3.0,3,2,0,1,0,1,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,19.215686274509803,8,0,4900.0,3866.2949975545926,1033.7050024454074,1033.7050024454074,21.09602045806954,21.09602045806954
46,1.0,1,4,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,19.565217391304348,6,0,900.0,906.5725204811631,6.57252048116311,-6.57252048116311,-0.7302800534625677,0.7302800534625677
70,2.0,1,0,1,0,1,1,0,0,1, Chamartín , Nueva España ,1950,2310,3,16.428571428571427,6,0,1150.0,1068.2023221800418,81.79767781995815,81.79767781995815,7.112841549561579,7.112841549561579
67,1.0,1,4,0,1,0,1,0,0,1, San Blas , Rejas ,1071,968,4,11.940298507462687,2,0,800.0,891.112523448969,91.112523448969,-91.112523448969,-11.389065431121125,11.389065431121125
74,2.0,2,1,0,0,0,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,0,14.864864864864865,6,0,1100.0,1219.2820066234958,119.28200662349582,-119.28200662349582,-10.843818783954164,10.843818783954164
60,1.0,1,0,0,1,1,0,0,0,0, Tetuán , Berruguete ,1190,935,3,13.25,5,0,795.0,857.3822362941097,62.3822362941097,-62.3822362941097,-7.84682217535971,7.84682217535971
180,3.0,2,4,0,0,0,1,0,0,0, Moncloa , Argüelles ,2151,1727,0,11.666666666666664,6,0,2100.0,2492.401858527671,392.4018585276708,-392.4018585276708,-18.685802787031946,18.685802787031946
145,3.0,2,4,0,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,5,12.413793103448276,6,0,1800.0,2066.5160948711787,266.51609487117867,-266.51609487117867,-14.806449715065481,14.806449715065481
